 ,Area,Mean,StdDev,Perim.,Median
1,1302.478,106.296,29.293,156.769,104
2,1137.074,106.536,32.321,159.344,103
3,1304.535,111.827,30.470,173.972,109
4,1419.790,104.446,28.923,170.546,102
5,677.002,108.168,30.177,102.382,105
6,2028.776,107.008,29.748,213.780,104
7,1294.888,114.730,37.168,163.571,110
8,1226.374,114.397,34.769,173.062,110
