 ,Area,Mean,StdDev,Perim.,Median
1,407.263,106.765,33.222,78.750,102
2,388.861,104.282,35.197,79.909,98
3,259.989,115.776,39.872,72.404,109
4,399.485,113.492,37.735,81.135,107
5,362.281,114.940,35.295,79.088,110
