 ,Area,Mean,StdDev,Perim.,Median
1,922.736,94.708,36.459,169.135,89
2,1961.232,101.272,39.801,283.539,95
3,1974.632,100.895,41.080,251.841,94
4,1552.846,91.506,41.826,280.755,84
5,1168.792,112.992,44.875,203.462,106
