 ,Area,Mean,StdDev,Min,Max,Perim.,Median
1,837.243,99.450,21.509,57,186,117.239,97
2,1429.985,97.433,16.669,53,156,145.234,96
3,637.429,77.979,11.909,46,118,96.084,78
4,775.001,100.412,15.745,55,147,104.936,102
5,1035.782,88.716,11.234,52,141,119.705,90
6,1010.884,90.022,15.190,48,152,121.909,89
7,1190.590,77.029,13.715,43,121,127.248,78
8,1186.121,65.791,10.315,36,109,130.954,65
9,889.272,66.172,11.438,33,110,112.185,66
10,1708.002,63.922,14.317,29,117,155.865,62
11,561.780,64.604,10.639,42,112,91.107,64
12,1528.616,67.860,9.281,40,114,149.929,67
13,1571.068,69.011,12.048,42,107,144.516,68
14,1320.183,66.813,9.753,38,93,134.522,67
15,1230.809,70.004,13.483,37,122,129.442,68
16,782.342,89.771,17.550,45,156,104.078,89
17,696.798,102.065,15.353,55,147,101.632,104
18,1236.235,92.725,14.029,56,164,136.032,90
19,1149.414,85.705,16.337,45,146,125.383,85
20,709.566,77.512,12.423,47,117,101.516,77
21,924.383,83.909,17.975,43,177,112.093,84
22,1137.923,61.818,10.137,35,100,124.466,61
23,918.638,72.126,16.211,36,119,123.362,73
24,875.227,72.284,13.659,41,132,122.959,70
25,1233.362,74.215,12.432,37,114,131.199,75
