 ,Area,Mean,StdDev,Min,Max,Perim.,Median
1,1817.418,115.107,16.073,74,185,159.802,116
2,996.613,128.843,12.866,88,187,120.274,129
3,1390.779,104.093,14.402,57,177,146.641,104
4,1418.493,103.118,11.531,66,146,148.788,103
5,988.774,128.791,12.765,88,187,121.261,129
6,1192.016,85.199,12.178,44,138,130.136,86
7,1037.765,114.502,17.540,60,183,122.295,118
8,1339.268,113.085,20.522,48,165,143.453,117
9,1581.143,93.935,13.851,48,139,150.104,96
10,1328.070,110.455,12.485,63,153,150.966,111
11,1130.148,107.177,16.088,63,166,126.092,108
12,1534.112,101.434,13.990,57,138,155.551,103
13,903.950,114.045,19.672,53,158,109.355,115
14,820.806,107.317,15.074,64,157,108.327,107
15,1563.786,119.577,17.333,66,196,163.885,123
16,1325.271,110.301,14.377,62,150,141.966,110
17,1410.655,119.891,11.444,61,173,139.329,120
18,1751.071,118.072,12.018,78,156,156.346,119
19,1001.932,122.856,11.789,87,174,128.467,122
20,1058.481,128.417,12.724,73,167,126.902,128
21,1060.161,109.209,11.113,74,149,123.426,109
22,1335.909,125.598,11.411,87,168,143.601,126
23,1024.047,102.972,10.865,68,146,121.797,103
24,620.923,124.045,11.024,95,175,93.948,123
25,884.634,113.602,10.655,82,167,109.788,113
26,1109.431,121.450,10.801,88,180,123.215,122
27,1481.202,123.903,11.787,87,165,152.382,125
28,567.733,124.435,11.223,95,175,88.897,124
29,1510.876,124.064,11.649,87,165,153.015,125
30,1736.793,129.280,11.908,87,165,161.011,131
31,2360.236,141.593,15.421,97,213,195.888,141
32,1585.062,120.057,12.153,87,168,161.365,121
33,2422.105,141.919,15.793,97,213,199.322,141
34,2755.522,165.328,16.124,107,217,203.001,167
35,2488.172,123.969,7.923,91,150,192.945,125
36,3062.064,109.342,8.921,82,135,216.139,110
37,1973.909,163.179,9.440,130,205,166.204,163
38,2693.374,123.725,8.088,91,150,201.761,125
